764, 31.98, 3, 1987, 27000
764, 31.98, 3, 1987, 27800
764, 31.98, 5, 1987, 26000
764, 49.94, 13, 1988, 29800
764, 49.94, 7, 1988, 29100
764, 58.01, 6, 1988, 31500
764, 49.94, 11, 1988, 29300
764, 49.94, 6, 1988, 29300
764, 58.01, 3, 1988, 33000
764, 58.01, 12, 1988, 34000
764, 49.94, 4, 1988, 29900
764, 58.01, 5, 1988, 36200
764, 58.01, 11, 1988, 34000
764, 41.3, 9, 1988, 26400
764, 59.39, 9, 1988, 35000
764, 58.01, 9, 1988, 32800
764, 37.46, 9, 1988, 26000
764, 58.01, 2, 1988, 31250
764, 32.39, 10, 1988, 20250
764, 59.39, 6, 1988, 34200
764, 58.01, 4, 1988, 34500
764, 58.01, 7, 1988, 34500
764, 58.01, 8, 1988, 34400
764, 59.39, 9, 1988, 35000
764, 49.94, 13, 1988, 30500
764, 41.3, 10, 1988, 26900
764, 45.9, 7, 1988, 28400
764, 45.77, 7, 1988, 28100
764, 49.94, 5, 1988, 33900
764, 49.94, 12, 1988, 34000
764, 45.9, 13, 1988, 28500
764, 59.39, 7, 1988, 38000
764, 49.94, 11, 1988, 33700
764, 45.9, 2, 1988, 27500
764, 49.94, 3, 1988, 33000
764, 59.39, 8, 1988, 37750
764, 45.77, 10, 1988, 28800
764, 49.94, 5, 1988, 34300
764, 45.9, 3, 1988, 29600
764, 79.07, 12, 1988, 51900
764, 49.94, 3, 1988, 27000
764, 58.01, 6, 1988, 35500
764, 31.95, 2, 1988, 24300
764, 38.52, 5, 1988, 24000
764, 38.52, 3, 1988, 29400
764, 31.95, 5, 1988, 24000
764, 31.95, 5, 1988, 24000
764, 31.95, 5, 1988, 24500
764, 31.95, 5, 1988, 24500
764, 31.95, 3, 1988, 24200
764, 31.95, 2, 1988, 24000
764, 31.95, 4, 1988, 24500
764, 31.95, 1, 1988, 24300
764, 31.95, 2, 1988, 24500
764, 31.95, 1, 1988, 24100
764, 31.95, 1, 1988, 24200
764, 31.95, 1, 1988, 24450
764, 38.52, 5, 1988, 28000
764, 31.95, 4, 1988, 24900
764, 31.95, 1, 1988, 22000
764, 47.25, 4, 1988, 31500
764, 31.95, 1, 1988, 23900
764, 58.01, 7, 1988, 34300
764, 79.07, 15, 1988, 41000
764, 49.94, 1, 1988, 26000
764, 45.9, 5, 1988, 23000
764, 58.01, 4, 1988, 32100
764, 41.3, 13, 1988, 23200
764, 58.01, 2, 1988, 32700
764, 45.55, 7, 1988, 23600
764, 45.9, 12, 1988, 23500
764, 49.94, 5, 1988, 27100
764, 66.56, 8, 1988, 37100
764, 45.9, 2, 1988, 22500
764, 41.3, 1, 1988, 20300
764, 61.52, 15, 1988, 31000
764, 49.94, 15, 1988, 25700
764, 66.56, 13, 1988, 38000
764, 79.07, 10, 1988, 43500
764, 41.3, 13, 1988, 22000
764, 66.56, 8, 1988, 38500
764, 66.56, 7, 1988, 37000
764, 79.07, 8, 1988, 42800
764, 79.07, 15, 1988, 40000
764, 58.01, 9, 1988, 34800
764, 49.94, 5, 1988, 27000
764, 84.96, 2, 1999, 32000
764, 14.65, 3, 2014, 12800
764, 84.88, 3, 2009, 39800
764, 59.9, 11, 2009, 34600
764, 134.94, 15, 2000, 52000
764, 134.94, 5, 2000, 56000
764, 114.92, 12, 2000, 50000
764, 134.94, 9, 2000, 51800
764, 84.62, 4, 2001, 45000
764, 59.95, 2, 1997, 24500
764, 84.87, 5, 1995, 35700
764, 110.5345, 10, 2002, 46000
764, 79.4198, 11, 2002, 41000
764, 84.887, 3, 2004, 40000
764, 114.747, 1, 2004, 42800
764, 114.747, 5, 2004, 50900
764, 59.95, 14, 1998, 29500
764, 59.95, 14, 1998, 28000
764, 39.69, 3, 1998, 18500
764, 59.95, 14, 1998, 29000
764, 39.7, 15, 1998, 20000
764, 59.95, 9, 1998, 29000
764, 59.95, 3, 1998, 28000
764, 49.77, 6, 1998, 21900
764, 39.7, 8, 1998, 18300
764, 49.77, 13, 1998, 23000
764, 39.7, 9, 1998, 18800
764, 59.95, 14, 1998, 27800
764, 39.7, 12, 1998, 18700
764, 59.95, 13, 1998, 29700
764, 59.95, 15, 1998, 27300
764, 49.77, 2, 1998, 25000
764, 59.95, 15, 1998, 27000
764, 59.95, 12, 1998, 27850
764, 106.25, 5, 1989, 53200
764, 106.25, 4, 1989, 52000
764, 106.25, 13, 1989, 52700
764, 84.75, 13, 2016, 48000
764, 59.4, 4, 2001, 28500
764, 49.77, 4, 2001, 23800
764, 59.94, 15, 1997, 29000
764, 59.94, 9, 1997, 30650
764, 53.96, 5, 1987, 24000
764, 53.96, 5, 1987, 23500
764, 45.92, 5, 1988, 19000
764, 60.44, 5, 1990, 27200
764, 59.877, 7, 2005, 36750
764, 59.877, 2, 2005, 37000
764, 82.68, 7, 1993, 32800
764, 82.68, 5, 1993, 30500
764, 82.68, 2, 1993, 30000
764, 59.958, 8, 2000, 30300
764, 84.39, 13, 1995, 35900
764, 110.17, 4, 2009, 42500
764, 180.34, 11, 2009, 73000
764, 145.58, 2, 2009, 45000
764, 84.88, 11, 1992, 39500
764, 66.585, 6, 2007, 26150
764, 161.01, 2, 1999, 39000
764, 93.13, 2, 1988, 47000
764, 93.13, 12, 1988, 50000
764, 93.13, 15, 1988, 47900
764, 67.239, 9, 2003, 34700
764, 84.9, 11, 1999, 34500
764, 114.24, 1, 1999, 40500
764, 59.4, 8, 1999, 27900
764, 84.9, 10, 1999, 40000
764, 84.88, 7, 2003, 50900
764, 84.88, 11, 2003, 52000
764, 84.88, 3, 2003, 47500
764, 84.09, 4, 1994, 36000
764, 51.66, 15, 1994, 24500
764, 84.09, 2, 1994, 32500
764, 51.66, 14, 1994, 25000
764, 67.43, 14, 1994, 31900
764, 66.6, 4, 1994, 30000
764, 58.65, 5, 1994, 28700
764, 51.66, 3, 1994, 24200
764, 87.57, 5, 1988, 38900
764, 87.57, 7, 1988, 39750
764, 87.57, 5, 1988, 38000
764, 87.57, 14, 1988, 38500
764, 60, 4, 2006, 25200
764, 84.89, 5, 1989, 40000
764, 84.89, 5, 1989, 39000
764, 46.8, 7, 1989, 19000
764, 75.03, 4, 1989, 30450
764, 46.8, 4, 1989, 19200
764, 43.35, 3, 1989, 19200
764, 43.35, 7, 1989, 19500
764, 75.03, 12, 1989, 32250
764, 46.8, 14, 1989, 19850
764, 75.03, 1, 1989, 29800
764, 46.8, 14, 1989, 19300
